# x	y	u	v	flags	mask
2.7900e+02	7.1100e+02	-1.6554e+00	-4.9706e-02	0.0000e+00	0.0000e+00
3.2700e+02	7.1100e+02	-7.8119e-01	-4.7886e-01	0.0000e+00	0.0000e+00
3.7500e+02	7.1100e+02	-4.7464e-01	-3.8400e-01	0.0000e+00	0.0000e+00
4.2300e+02	7.1100e+02	-2.7726e-01	-4.2466e-01	0.0000e+00	0.0000e+00
4.7100e+02	7.1100e+02	3.1358e-01	-1.5440e-01	0.0000e+00	0.0000e+00
5.1900e+02	7.1100e+02	-8.0125e-01	-4.0227e-01	0.0000e+00	0.0000e+00
5.6700e+02	7.1100e+02	-1.0536e+00	2.2418e-01	0.0000e+00	0.0000e+00
6.1500e+02	7.1100e+02	-1.3180e+00	2.2880e-01	0.0000e+00	0.0000e+00
6.6300e+02	7.1100e+02	-1.6407e+00	3.2594e-02	0.0000e+00	0.0000e+00
7.1100e+02	7.1100e+02	-1.6769e+00	-4.5716e-01	0.0000e+00	0.0000e+00
7.5900e+02	7.1100e+02	-1.7145e+00	-6.6810e-01	0.0000e+00	0.0000e+00
8.0700e+02	7.1100e+02	-1.8474e+00	-6.7241e-01	0.0000e+00	0.0000e+00
8.5500e+02	7.1100e+02	-2.0542e+00	-3.3193e-01	0.0000e+00	0.0000e+00
9.0300e+02	7.1100e+02	-1.0374e+00	6.8269e-01	0.0000e+00	0.0000e+00
9.5100e+02	7.1100e+02	-1.0045e+00	1.2406e+00	0.0000e+00	0.0000e+00
9.9900e+02	7.1100e+02	-3.1352e-01	1.7899e+00	0.0000e+00	0.0000e+00
1.0470e+03	7.1100e+02	-7.0999e-01	9.2629e-01	0.0000e+00	0.0000e+00
1.0950e+03	7.1100e+02	-1.2555e-01	5.4583e-01	0.0000e+00	0.0000e+00
1.1430e+03	7.1100e+02	-2.0030e-01	6.0418e-01	0.0000e+00	0.0000e+00
1.1910e+03	7.1100e+02	-1.2145e-02	4.5979e-01	0.0000e+00	0.0000e+00
1.2390e+03	7.1100e+02	4.6511e-01	-3.7460e-01	0.0000e+00	0.0000e+00
1.2870e+03	7.1100e+02	3.1294e-02	-6.8650e-01	0.0000e+00	0.0000e+00
1.3350e+03	7.1100e+02	-1.8305e-01	-1.0665e+00	0.0000e+00	0.0000e+00
1.3830e+03	7.1100e+02	6.1762e-02	6.3646e-02	0.0000e+00	0.0000e+00
1.4310e+03	7.1100e+02	8.3475e-01	5.8555e-01	0.0000e+00	0.0000e+00
1.4790e+03	7.1100e+02	9.3680e-01	5.3630e-01	0.0000e+00	0.0000e+00
1.5270e+03	7.1100e+02	8.8257e-01	7.4612e-01	0.0000e+00	0.0000e+00
1.5750e+03	7.1100e+02	7.8591e-01	9.7888e-01	0.0000e+00	0.0000e+00
1.6230e+03	7.1100e+02	8.2991e-01	1.3388e+00	0.0000e+00	0.0000e+00
1.6710e+03	7.1100e+02	3.3949e-01	1.3623e+00	0.0000e+00	0.0000e+00
1.7190e+03	7.1100e+02	4.3119e-01	1.7102e+00	0.0000e+00	0.0000e+00
1.7670e+03	7.1100e+02	1.3070e-01	8.0406e-01	0.0000e+00	0.0000e+00
1.8150e+03	7.1100e+02	-4.2078e-01	1.0011e+00	0.0000e+00	0.0000e+00
1.8630e+03	7.1100e+02	-6.3735e-01	-4.6509e-02	0.0000e+00	0.0000e+00
1.9110e+03	7.1100e+02	-5.3017e-01	-1.0892e+00	0.0000e+00	0.0000e+00
1.9590e+03	7.1100e+02	-3.5884e-01	-1.1305e+00	0.0000e+00	0.0000e+00
2.0070e+03	7.1100e+02	-9.6398e-01	-1.2618e+00	0.0000e+00	0.0000e+00
3.9000e+01	6.6300e+02	-1.1271e+00	-5.4752e-01	0.0000e+00	0.0000e+00
8.7000e+01	6.6300e+02	-7.3983e-01	4.2743e-02	0.0000e+00	0.0000e+00
1.3500e+02	6.6300e+02	-3.7051e-01	2.4703e-01	0.0000e+00	0.0000e+00
1.8300e+02	6.6300e+02	-1.0959e+00	6.0818e-01	0.0000e+00	0.0000e+00
2.3100e+02	6.6300e+02	-9.4421e-01	3.7216e-01	0.0000e+00	0.0000e+00
2.7900e+02	6.6300e+02	-5.5847e-01	7.3985e-02	0.0000e+00	0.0000e+00
3.2700e+02	6.6300e+02	-2.6817e-01	-1.1972e-01	0.0000e+00	0.0000e+00
3.7500e+02	6.6300e+02	-1.4285e-01	-2.6741e-01	0.0000e+00	0.0000e+00
4.2300e+02	6.6300e+02	-1.7302e-01	-3.1349e-01	0.0000e+00	0.0000e+00
4.7100e+02	6.6300e+02	-1.2568e-01	-5.3558e-01	0.0000e+00	0.0000e+00
5.1900e+02	6.6300e+02	1.0015e-02	-3.3725e-01	0.0000e+00	0.0000e+00
5.6700e+02	6.6300e+02	-3.3142e-01	-1.1373e-01	0.0000e+00	0.0000e+00
6.1500e+02	6.6300e+02	-1.3079e+00	2.0644e-01	0.0000e+00	0.0000e+00
6.6300e+02	6.6300e+02	-1.3194e+00	7.5739e-02	0.0000e+00	0.0000e+00
7.1100e+02	6.6300e+02	-1.3341e+00	-2.7265e-01	0.0000e+00	0.0000e+00
7.5900e+02	6.6300e+02	-1.5909e+00	-6.2657e-01	0.0000e+00	0.0000e+00
8.0700e+02	6.6300e+02	-1.8121e+00	-5.9246e-01	0.0000e+00	0.0000e+00
8.5500e+02	6.6300e+02	-8.8692e-01	1.7467e-01	0.0000e+00	0.0000e+00
9.0300e+02	6.6300e+02	-2.5978e-01	9.6356e-01	0.0000e+00	0.0000e+00
9.5100e+02	6.6300e+02	-1.1658e-01	1.3276e+00	0.0000e+00	0.0000e+00
9.9900e+02	6.6300e+02	-5.0387e-01	1.3540e+00	0.0000e+00	0.0000e+00
1.0470e+03	6.6300e+02	-4.0198e-01	-3.8594e-01	0.0000e+00	0.0000e+00
1.0950e+03	6.6300e+02	6.5795e-02	2.8604e-01	0.0000e+00	0.0000e+00
1.1430e+03	6.6300e+02	3.6772e-01	2.4597e-01	0.0000e+00	0.0000e+00
1.1910e+03	6.6300e+02	-2.6459e-02	1.5295e-01	0.0000e+00	0.0000e+00
1.2390e+03	6.6300e+02	-8.4412e-02	2.0565e-02	0.0000e+00	0.0000e+00
1.2870e+03	6.6300e+02	3.3983e-01	4.1150e-02	0.0000e+00	0.0000e+00
1.3350e+03	6.6300e+02	1.2228e+00	6.2652e-02	0.0000e+00	0.0000e+00
1.3830e+03	6.6300e+02	1.7377e+00	1.2182e-01	0.0000e+00	0.0000e+00
1.4310e+03	6.6300e+02	6.1554e-01	1.2764e-02	0.0000e+00	0.0000e+00
1.4790e+03	6.6300e+02	5.8090e-01	2.2467e-01	0.0000e+00	0.0000e+00
1.5270e+03	6.6300e+02	5.4460e-01	6.2394e-01	0.0000e+00	0.0000e+00
1.5750e+03	6.6300e+02	4.3884e-01	9.9438e-01	0.0000e+00	0.0000e+00
1.6230e+03	6.6300e+02	-3.7251e-01	6.3283e-01	0.0000e+00	0.0000e+00
1.6710e+03	6.6300e+02	-7.7594e-01	1.2881e+00	0.0000e+00	0.0000e+00
1.7190e+03	6.6300e+02	-8.2051e-01	1.4780e+00	0.0000e+00	0.0000e+00
1.7670e+03	6.6300e+02	-3.5184e-01	3.4912e-01	0.0000e+00	0.0000e+00
1.8150e+03	6.6300e+02	-8.4223e-01	3.1725e-01	0.0000e+00	0.0000e+00
1.8630e+03	6.6300e+02	-1.1810e+00	-2.7589e-01	0.0000e+00	0.0000e+00
1.9110e+03	6.6300e+02	-7.4330e-01	-9.7087e-01	0.0000e+00	0.0000e+00
1.9590e+03	6.6300e+02	-9.2240e-01	-1.3460e+00	0.0000e+00	0.0000e+00
2.0070e+03	6.6300e+02	-1.8608e+00	-1.6301e+00	0.0000e+00	0.0000e+00
3.9000e+01	6.1500e+02	-1.4476e+00	-2.9995e-01	0.0000e+00	0.0000e+00
8.7000e+01	6.1500e+02	-1.0509e+00	2.9883e-01	0.0000e+00	0.0000e+00
1.3500e+02	6.1500e+02	-1.9465e-01	3.0806e-01	0.0000e+00	0.0000e+00
1.8300e+02	6.1500e+02	2.4008e-03	1.8994e-01	0.0000e+00	0.0000e+00
2.3100e+02	6.1500e+02	-6.7163e-01	3.9073e-01	0.0000e+00	0.0000e+00
2.7900e+02	6.1500e+02	-3.5642e-01	2.5884e-01	0.0000e+00	0.0000e+00
3.2700e+02	6.1500e+02	-8.6763e-02	8.1097e-02	0.0000e+00	0.0000e+00
3.7500e+02	6.1500e+02	1.1907e-01	-1.5952e-01	0.0000e+00	0.0000e+00
4.2300e+02	6.1500e+02	5.4757e-02	-4.1778e-01	0.0000e+00	0.0000e+00
4.7100e+02	6.1500e+02	-2.8991e-02	-5.3348e-01	0.0000e+00	0.0000e+00
5.1900e+02	6.1500e+02	-3.0129e-02	-2.9751e-01	0.0000e+00	0.0000e+00
5.6700e+02	6.1500e+02	1.3380e-01	-1.9258e-01	0.0000e+00	0.0000e+00
6.1500e+02	6.1500e+02	2.7720e-01	4.9658e-02	0.0000e+00	0.0000e+00
6.6300e+02	6.1500e+02	-6.2099e-01	2.1510e-01	0.0000e+00	0.0000e+00
7.1100e+02	6.1500e+02	-8.2324e-01	-1.4274e-01	0.0000e+00	0.0000e+00
7.5900e+02	6.1500e+02	-1.0198e+00	-9.0357e-01	0.0000e+00	0.0000e+00
8.0700e+02	6.1500e+02	-1.1686e+00	1.0505e+00	0.0000e+00	0.0000e+00
8.5500e+02	6.1500e+02	3.3934e-01	1.8758e+00	0.0000e+00	0.0000e+00
9.0300e+02	6.1500e+02	1.3660e+00	9.6354e-01	0.0000e+00	0.0000e+00
9.5100e+02	6.1500e+02	-1.4707e-01	9.7236e-01	0.0000e+00	0.0000e+00
9.9900e+02	6.1500e+02	-1.4292e+00	1.2316e+00	0.0000e+00	0.0000e+00
1.0470e+03	6.1500e+02	-8.1443e-01	-2.0332e-01	0.0000e+00	0.0000e+00
1.0950e+03	6.1500e+02	-8.5593e-02	-2.2713e-01	0.0000e+00	0.0000e+00
1.1430e+03	6.1500e+02	2.0498e-01	-3.3375e-01	0.0000e+00	0.0000e+00
1.1910e+03	6.1500e+02	4.0689e-02	-2.9441e-01	0.0000e+00	0.0000e+00
1.2390e+03	6.1500e+02	2.3960e-02	-5.8976e-01	0.0000e+00	0.0000e+00
1.2870e+03	6.1500e+02	4.1655e-01	-7.7310e-01	0.0000e+00	0.0000e+00
1.3350e+03	6.1500e+02	1.7683e+00	1.6280e-01	0.0000e+00	0.0000e+00
1.3830e+03	6.1500e+02	1.7897e+00	-1.4236e-01	0.0000e+00	0.0000e+00
1.4310e+03	6.1500e+02	-2.2140e-01	-3.7143e-01	0.0000e+00	0.0000e+00
1.4790e+03	6.1500e+02	2.0396e-01	2.4342e-01	0.0000e+00	0.0000e+00
1.5270e+03	6.1500e+02	1.5666e-01	5.5979e-01	0.0000e+00	0.0000e+00
1.5750e+03	6.1500e+02	1.3963e-01	4.0500e-01	0.0000e+00	0.0000e+00
1.6230e+03	6.1500e+02	-9.6941e-01	3.3504e-01	0.0000e+00	0.0000e+00
1.6710e+03	6.1500e+02	-1.3559e+00	7.4840e-01	0.0000e+00	0.0000e+00
1.7190e+03	6.1500e+02	-1.9917e+00	9.4160e-01	0.0000e+00	0.0000e+00
1.7670e+03	6.1500e+02	-2.3467e+00	4.5693e-01	0.0000e+00	0.0000e+00
1.8150e+03	6.1500e+02	-2.1930e+00	-5.7213e-02	0.0000e+00	0.0000e+00
1.8630e+03	6.1500e+02	-2.1994e+00	-6.4334e-01	0.0000e+00	0.0000e+00
1.9110e+03	6.1500e+02	-5.8215e-01	2.0408e-02	0.0000e+00	0.0000e+00
1.9590e+03	6.1500e+02	-1.9684e+00	-1.4916e+00	0.0000e+00	0.0000e+00
2.0070e+03	6.1500e+02	-1.8888e+00	-1.5693e+00	0.0000e+00	0.0000e+00
3.9000e+01	5.6700e+02	-6.4677e-01	4.1228e-02	0.0000e+00	0.0000e+00
8.7000e+01	5.6700e+02	-3.9776e-01	9.4060e-01	0.0000e+00	0.0000e+00
1.3500e+02	5.6700e+02	7.8026e-02	6.2187e-01	0.0000e+00	0.0000e+00
1.8300e+02	5.6700e+02	3.3047e-01	2.3745e-01	0.0000e+00	0.0000e+00
2.3100e+02	5.6700e+02	4.7394e-01	-7.4166e-02	0.0000e+00	0.0000e+00
2.7900e+02	5.6700e+02	-1.4696e-01	2.8419e-01	0.0000e+00	0.0000e+00
3.2700e+02	5.6700e+02	1.5715e-02	1.6858e-01	0.0000e+00	0.0000e+00
3.7500e+02	5.6700e+02	3.1148e-01	1.7957e-01	0.0000e+00	0.0000e+00
4.2300e+02	5.6700e+02	4.6857e-01	-4.2742e-01	0.0000e+00	0.0000e+00
4.7100e+02	5.6700e+02	4.9117e-01	-6.9194e-01	0.0000e+00	0.0000e+00
5.1900e+02	5.6700e+02	5.4549e-01	-2.2226e-01	0.0000e+00	0.0000e+00
5.6700e+02	5.6700e+02	2.1862e-01	1.1362e-01	0.0000e+00	0.0000e+00
6.1500e+02	5.6700e+02	6.0360e-01	8.7642e-02	0.0000e+00	0.0000e+00
6.6300e+02	5.6700e+02	7.5634e-01	-1.5448e-01	0.0000e+00	0.0000e+00
7.1100e+02	5.6700e+02	4.8450e-01	-1.8381e-01	0.0000e+00	0.0000e+00
7.5900e+02	5.6700e+02	1.4628e-01	-8.1877e-01	0.0000e+00	0.0000e+00
8.0700e+02	5.6700e+02	1.2600e+00	1.9776e+00	0.0000e+00	0.0000e+00
8.5500e+02	5.6700e+02	1.2922e-01	2.2385e+00	0.0000e+00	0.0000e+00
9.0300e+02	5.6700e+02	-1.6136e+00	6.5580e-01	0.0000e+00	0.0000e+00
9.5100e+02	5.6700e+02	-1.2326e+00	1.6074e-01	0.0000e+00	0.0000e+00
9.9900e+02	5.6700e+02	-1.7118e+00	7.0434e-01	0.0000e+00	0.0000e+00
1.0470e+03	5.6700e+02	-1.8584e+00	5.6180e-01	0.0000e+00	0.0000e+00
1.0950e+03	5.6700e+02	-1.5175e+00	3.3998e-01	0.0000e+00	0.0000e+00
1.1430e+03	5.6700e+02	-8.5097e-01	2.1531e-01	0.0000e+00	0.0000e+00
1.1910e+03	5.6700e+02	-1.6254e-01	6.2658e-01	0.0000e+00	0.0000e+00
1.2390e+03	5.6700e+02	1.8534e-01	-1.8042e+00	0.0000e+00	0.0000e+00
1.2870e+03	5.6700e+02	8.8373e-01	-6.9098e-01	0.0000e+00	0.0000e+00
1.3350e+03	5.6700e+02	1.9687e-01	8.7453e-01	0.0000e+00	0.0000e+00
1.3830e+03	5.6700e+02	-4.5586e-01	-9.2809e-01	0.0000e+00	0.0000e+00
1.4310e+03	5.6700e+02	-5.0470e-01	4.2511e-02	0.0000e+00	0.0000e+00
1.4790e+03	5.6700e+02	1.5837e-01	4.3856e-01	0.0000e+00	0.0000e+00
1.5270e+03	5.6700e+02	-7.6274e-02	4.3276e-01	0.0000e+00	0.0000e+00
1.5750e+03	5.6700e+02	-9.6955e-01	-1.3044e-01	0.0000e+00	0.0000e+00
1.6230e+03	5.6700e+02	-1.3189e+00	1.5528e-01	0.0000e+00	0.0000e+00
1.6710e+03	5.6700e+02	-1.6585e+00	3.7915e-01	0.0000e+00	0.0000e+00
1.7190e+03	5.6700e+02	-1.9438e+00	3.5591e-01	0.0000e+00	0.0000e+00
1.7670e+03	5.6700e+02	-2.2005e+00	1.5002e-01	0.0000e+00	0.0000e+00
1.8150e+03	5.6700e+02	-2.2802e+00	-1.7054e-01	0.0000e+00	0.0000e+00
1.8630e+03	5.6700e+02	-2.1911e+00	-5.2639e-01	0.0000e+00	0.0000e+00
1.9110e+03	5.6700e+02	-1.9773e+00	-8.3563e-01	0.0000e+00	0.0000e+00
1.9590e+03	5.6700e+02	-1.7112e+00	-1.0990e+00	0.0000e+00	0.0000e+00
2.0070e+03	5.6700e+02	-9.9093e-01	-1.4594e+00	0.0000e+00	0.0000e+00
3.9000e+01	5.1900e+02	9.5089e-01	1.8954e-01	0.0000e+00	0.0000e+00
8.7000e+01	5.1900e+02	2.5817e-01	1.5029e+00	0.0000e+00	0.0000e+00
1.3500e+02	5.1900e+02	7.1275e-01	1.0149e+00	0.0000e+00	0.0000e+00
1.8300e+02	5.1900e+02	7.0617e-01	4.1479e-01	0.0000e+00	0.0000e+00
2.3100e+02	5.1900e+02	8.5539e-01	2.2910e-02	0.0000e+00	0.0000e+00
2.7900e+02	5.1900e+02	1.0312e+00	-2.9024e-01	0.0000e+00	0.0000e+00
3.2700e+02	5.1900e+02	2.9540e-01	-2.1079e-01	0.0000e+00	0.0000e+00
3.7500e+02	5.1900e+02	4.8114e-02	-4.2873e-01	0.0000e+00	0.0000e+00
4.2300e+02	5.1900e+02	-1.5664e-01	-7.5768e-01	0.0000e+00	0.0000e+00
4.7100e+02	5.1900e+02	2.8536e-01	-1.0123e+00	0.0000e+00	0.0000e+00
5.1900e+02	5.1900e+02	5.8010e-01	-1.0712e+00	0.0000e+00	0.0000e+00
5.6700e+02	5.1900e+02	8.8065e-01	-9.5061e-01	0.0000e+00	0.0000e+00
6.1500e+02	5.1900e+02	7.2978e-01	5.6010e-01	0.0000e+00	0.0000e+00
6.6300e+02	5.1900e+02	1.0783e+00	1.9804e-01	0.0000e+00	0.0000e+00
7.1100e+02	5.1900e+02	8.1981e-02	5.0323e-02	0.0000e+00	0.0000e+00
7.5900e+02	5.1900e+02	1.4957e+00	1.2047e-01	0.0000e+00	0.0000e+00
8.0700e+02	5.1900e+02	1.0608e+00	9.3199e-01	0.0000e+00	0.0000e+00
8.5500e+02	5.1900e+02	-2.1870e-02	1.2815e+00	0.0000e+00	0.0000e+00
9.0300e+02	5.1900e+02	-1.1754e+00	9.5159e-01	0.0000e+00	0.0000e+00
9.5100e+02	5.1900e+02	-1.6604e+00	6.5703e-01	0.0000e+00	0.0000e+00
9.9900e+02	5.1900e+02	-1.8532e+00	7.5202e-01	0.0000e+00	0.0000e+00
1.0470e+03	5.1900e+02	-1.7834e+00	7.1417e-01	0.0000e+00	0.0000e+00
1.0950e+03	5.1900e+02	-1.4653e+00	7.5364e-01	0.0000e+00	0.0000e+00
1.1430e+03	5.1900e+02	-1.1074e+00	8.3750e-01	0.0000e+00	0.0000e+00
1.1910e+03	5.1900e+02	-1.6884e+00	7.1556e-01	0.0000e+00	0.0000e+00
1.2390e+03	5.1900e+02	-8.3166e-01	-6.8395e-01	0.0000e+00	0.0000e+00
1.2870e+03	5.1900e+02	1.7345e-01	-3.3382e-01	0.0000e+00	0.0000e+00
1.3350e+03	5.1900e+02	3.7069e-01	2.9930e-01	0.0000e+00	0.0000e+00
1.3830e+03	5.1900e+02	7.3671e-01	9.8429e-02	0.0000e+00	0.0000e+00
1.4310e+03	5.1900e+02	1.2172e+00	3.3219e-01	0.0000e+00	0.0000e+00
1.4790e+03	5.1900e+02	5.8218e-01	1.3373e-01	0.0000e+00	0.0000e+00
1.5270e+03	5.1900e+02	-5.0879e-01	-2.7552e-01	0.0000e+00	0.0000e+00
1.5750e+03	5.1900e+02	-1.3832e+00	-2.5202e-01	0.0000e+00	0.0000e+00
1.6230e+03	5.1900e+02	-1.6379e+00	1.7222e-01	0.0000e+00	0.0000e+00
1.6710e+03	5.1900e+02	-1.7389e+00	2.5530e-01	0.0000e+00	0.0000e+00
1.7190e+03	5.1900e+02	-1.7717e+00	1.9776e-01	0.0000e+00	0.0000e+00
1.7670e+03	5.1900e+02	-1.9404e+00	3.6588e-02	0.0000e+00	0.0000e+00
1.8150e+03	5.1900e+02	-2.0655e+00	-1.9910e-01	0.0000e+00	0.0000e+00
1.8630e+03	5.1900e+02	-1.9617e+00	-3.9010e-01	0.0000e+00	0.0000e+00
1.9110e+03	5.1900e+02	-1.7129e+00	-5.1410e-01	0.0000e+00	0.0000e+00
1.9590e+03	5.1900e+02	-1.3155e+00	-6.7130e-01	0.0000e+00	0.0000e+00
2.0070e+03	5.1900e+02	-5.0819e-01	-9.7702e-01	0.0000e+00	0.0000e+00
3.9000e+01	4.7100e+02	1.1166e+00	8.4528e-01	0.0000e+00	0.0000e+00
8.7000e+01	4.7100e+02	8.4207e-01	1.5600e+00	0.0000e+00	0.0000e+00
1.3500e+02	4.7100e+02	1.3969e+00	1.3277e+00	0.0000e+00	0.0000e+00
1.8300e+02	4.7100e+02	1.2853e+00	7.8862e-01	0.0000e+00	0.0000e+00
2.3100e+02	4.7100e+02	1.2963e+00	3.2416e-01	0.0000e+00	0.0000e+00
2.7900e+02	4.7100e+02	1.5281e+00	-1.3569e-01	0.0000e+00	0.0000e+00
3.2700e+02	4.7100e+02	1.5802e+00	-4.3118e-01	0.0000e+00	0.0000e+00
3.7500e+02	4.7100e+02	1.4773e+00	-6.8219e-01	0.0000e+00	0.0000e+00
4.2300e+02	4.7100e+02	7.9444e-01	-9.3974e-01	0.0000e+00	0.0000e+00
4.7100e+02	4.7100e+02	7.2613e-01	-1.2317e+00	0.0000e+00	0.0000e+00
5.1900e+02	4.7100e+02	5.6804e-01	-1.1017e+00	0.0000e+00	0.0000e+00
5.6700e+02	4.7100e+02	1.0014e+00	-6.4753e-01	0.0000e+00	0.0000e+00
6.1500e+02	4.7100e+02	1.8686e+00	8.0257e-01	0.0000e+00	0.0000e+00
6.6300e+02	4.7100e+02	1.5589e+00	3.9831e-01	0.0000e+00	0.0000e+00
7.1100e+02	4.7100e+02	1.3843e+00	2.5212e-01	0.0000e+00	0.0000e+00
7.5900e+02	4.7100e+02	1.1211e+00	2.9677e-01	0.0000e+00	0.0000e+00
8.0700e+02	4.7100e+02	7.3380e-01	6.1468e-01	0.0000e+00	0.0000e+00
8.5500e+02	4.7100e+02	-8.4686e-02	6.8643e-01	0.0000e+00	0.0000e+00
9.0300e+02	4.7100e+02	-1.0730e+00	7.1841e-01	0.0000e+00	0.0000e+00
9.5100e+02	4.7100e+02	-1.6909e+00	7.9548e-01	0.0000e+00	0.0000e+00
9.9900e+02	4.7100e+02	-1.8403e+00	8.0371e-01	0.0000e+00	0.0000e+00
1.0470e+03	4.7100e+02	-1.7449e+00	7.1806e-01	0.0000e+00	0.0000e+00
1.0950e+03	4.7100e+02	-1.4655e+00	6.7486e-01	0.0000e+00	0.0000e+00
1.1430e+03	4.7100e+02	-1.2648e+00	6.7336e-01	0.0000e+00	0.0000e+00
1.1910e+03	4.7100e+02	-9.4364e-01	6.0901e-01	0.0000e+00	0.0000e+00
1.2390e+03	4.7100e+02	-3.5224e-01	3.8776e-01	0.0000e+00	0.0000e+00
1.2870e+03	4.7100e+02	2.5670e-01	8.0836e-01	0.0000e+00	0.0000e+00
1.3350e+03	4.7100e+02	4.9778e-01	9.5177e-01	0.0000e+00	0.0000e+00
1.3830e+03	4.7100e+02	1.1202e+00	8.3139e-01	0.0000e+00	0.0000e+00
1.4310e+03	4.7100e+02	1.6890e+00	4.3842e-01	0.0000e+00	0.0000e+00
1.4790e+03	4.7100e+02	1.2997e+00	-1.1812e-01	0.0000e+00	0.0000e+00
1.5270e+03	4.7100e+02	-2.2336e-01	-1.2575e+00	0.0000e+00	0.0000e+00
1.5750e+03	4.7100e+02	-1.4016e+00	-5.1888e-01	0.0000e+00	0.0000e+00
1.6230e+03	4.7100e+02	-1.7788e+00	5.0979e-01	0.0000e+00	0.0000e+00
1.6710e+03	4.7100e+02	-1.5174e+00	5.4328e-01	0.0000e+00	0.0000e+00
1.7190e+03	4.7100e+02	-1.5972e+00	1.8411e-01	0.0000e+00	0.0000e+00
1.7670e+03	4.7100e+02	-1.7975e+00	-7.9921e-02	0.0000e+00	0.0000e+00
1.8150e+03	4.7100e+02	-1.8959e+00	-2.5754e-01	0.0000e+00	0.0000e+00
1.8630e+03	4.7100e+02	-1.9044e+00	-3.3080e-01	0.0000e+00	0.0000e+00
1.9110e+03	4.7100e+02	-1.6247e+00	-3.8852e-01	0.0000e+00	0.0000e+00
1.9590e+03	4.7100e+02	-1.3011e+00	-2.2337e-01	0.0000e+00	0.0000e+00
2.0070e+03	4.7100e+02	-6.4071e-01	-1.6986e-01	0.0000e+00	0.0000e+00
3.9000e+01	4.2300e+02	2.5483e-01	7.0131e-01	0.0000e+00	0.0000e+00
8.7000e+01	4.2300e+02	9.9295e-01	1.2394e+00	0.0000e+00	0.0000e+00
1.3500e+02	4.2300e+02	1.9605e+00	1.4421e+00	0.0000e+00	0.0000e+00
1.8300e+02	4.2300e+02	1.7044e+00	1.0946e+00	0.0000e+00	0.0000e+00
2.3100e+02	4.2300e+02	1.6736e+00	5.8154e-01	0.0000e+00	0.0000e+00
2.7900e+02	4.2300e+02	1.7279e+00	2.8527e-01	0.0000e+00	0.0000e+00
3.2700e+02	4.2300e+02	1.8563e+00	8.7601e-04	0.0000e+00	0.0000e+00
3.7500e+02	4.2300e+02	1.9785e+00	-2.1763e-01	0.0000e+00	0.0000e+00
4.2300e+02	4.2300e+02	2.1927e+00	-3.7508e-01	0.0000e+00	0.0000e+00
4.7100e+02	4.2300e+02	2.4237e+00	-4.4058e-01	0.0000e+00	0.0000e+00
5.1900e+02	4.2300e+02	1.1584e+00	-2.0512e-01	0.0000e+00	0.0000e+00
5.6700e+02	4.2300e+02	2.3755e+00	8.4434e-02	0.0000e+00	0.0000e+00
6.1500e+02	4.2300e+02	2.0598e+00	2.5703e-01	0.0000e+00	0.0000e+00
6.6300e+02	4.2300e+02	1.7822e+00	2.1261e-01	0.0000e+00	0.0000e+00
7.1100e+02	4.2300e+02	1.3756e+00	1.6799e-01	0.0000e+00	0.0000e+00
7.5900e+02	4.2300e+02	1.0453e+00	1.9675e-01	0.0000e+00	0.0000e+00
8.0700e+02	4.2300e+02	5.1636e-01	3.5231e-01	0.0000e+00	0.0000e+00
8.5500e+02	4.2300e+02	-3.4440e-01	1.7385e-01	0.0000e+00	0.0000e+00
9.0300e+02	4.2300e+02	-1.2301e+00	4.4110e-01	0.0000e+00	0.0000e+00
9.5100e+02	4.2300e+02	-1.7638e+00	7.1069e-01	0.0000e+00	0.0000e+00
9.9900e+02	4.2300e+02	-1.8346e+00	6.8078e-01	0.0000e+00	0.0000e+00
1.0470e+03	4.2300e+02	-1.6731e+00	6.1467e-01	0.0000e+00	0.0000e+00
1.0950e+03	4.2300e+02	-1.4233e+00	4.9790e-01	0.0000e+00	0.0000e+00
1.1430e+03	4.2300e+02	-1.2754e+00	6.2302e-01	0.0000e+00	0.0000e+00
1.1910e+03	4.2300e+02	-1.0165e+00	9.4668e-01	0.0000e+00	0.0000e+00
1.2390e+03	4.2300e+02	-4.8430e-01	6.4215e-01	0.0000e+00	0.0000e+00
1.2870e+03	4.2300e+02	6.8379e-02	9.0680e-01	0.0000e+00	0.0000e+00
1.3350e+03	4.2300e+02	4.1815e-01	1.3716e+00	0.0000e+00	0.0000e+00
1.3830e+03	4.2300e+02	8.8273e-01	1.3632e+00	0.0000e+00	0.0000e+00
1.4310e+03	4.2300e+02	1.6747e+00	1.1949e+00	0.0000e+00	0.0000e+00
1.4790e+03	4.2300e+02	9.9032e-01	3.7315e-01	0.0000e+00	0.0000e+00
1.5270e+03	4.2300e+02	5.9657e-01	-1.6997e+00	0.0000e+00	0.0000e+00
1.5750e+03	4.2300e+02	-1.4002e-02	-1.8509e+00	0.0000e+00	0.0000e+00
1.6230e+03	4.2300e+02	-5.5455e-01	1.1968e+00	0.0000e+00	0.0000e+00
1.6710e+03	4.2300e+02	-8.4845e-01	7.6156e-01	0.0000e+00	0.0000e+00
1.7190e+03	4.2300e+02	-1.1958e+00	1.0026e-01	0.0000e+00	0.0000e+00
1.7670e+03	4.2300e+02	-1.5234e+00	-1.7253e-01	0.0000e+00	0.0000e+00
1.8150e+03	4.2300e+02	-1.7638e+00	-3.3978e-01	0.0000e+00	0.0000e+00
